First line is over all players, following lines are valuesfor the single partitions in the segmentation
9072.395,57.275,54.345,44.6625,46.125,47.315,64.9675,65.6075,63.7975,66.1375,63.2875,62.805,65.15,52.105,54.615,44.345,43.2225,
9549.818181818182,62.45454545454545,59.81818181818182,61.18181818181818,63.90909090909091,63.18181818181818,70.0909090909091,69.36363636363636,77.45454545454545,53.0,75.27272727272727,76.0,69.54545454545455,51.54545454545455,48.18181818181818,31.09090909090909,39.81818181818182,
13945.307692307691,59.0,57.23076923076923,17.76923076923077,19.615384615384617,21.307692307692307,71.15384615384616,71.15384615384616,64.46153846153847,54.23076923076923,69.84615384615384,67.61538461538461,62.15384615384615,42.53846153846154,57.76923076923077,58.69230769230769,35.23076923076923,
8907.125,23.625,15.25,15.75,13.5,21.875,46.875,48.25,37.0,65.25,52.75,56.0,67.0,16.375,21.5,15.375,18.0,
6731.111111111111,69.27777777777777,66.44444444444444,53.77777777777778,61.111111111111114,62.72222222222222,72.55555555555556,69.27777777777777,76.88888888888889,67.5,75.5,74.38888888888889,71.0,48.666666666666664,67.44444444444444,51.94444444444444,58.611111111111114,
10812.666666666666,59.22222222222222,60.0,30.88888888888889,34.888888888888886,39.77777777777778,71.11111111111111,72.88888888888889,63.666666666666664,61.333333333333336,67.44444444444444,67.33333333333333,49.77777777777778,42.44444444444444,52.77777777777778,55.333333333333336,50.888888888888886,
10998.611111111111,61.916666666666664,60.888888888888886,60.02777777777778,61.97222222222222,59.5,70.55555555555556,71.86111111111111,69.11111111111111,64.30555555555556,66.61111111111111,66.97222222222223,65.05555555555556,52.72222222222222,53.416666666666664,39.77777777777778,39.94444444444444,
4322.444444444444,73.27777777777777,71.08333333333333,34.02777777777778,35.583333333333336,41.44444444444444,70.41666666666667,71.16666666666667,66.13888888888889,69.75,67.86111111111111,71.75,65.0,63.111111111111114,72.19444444444444,69.27777777777777,63.44444444444444,
7861.272727272727,62.57954545454545,59.23863636363637,48.03409090909091,47.875,49.60227272727273,68.81818181818181,69.81818181818181,68.23863636363636,70.36363636363636,63.625,64.9090909090909,68.38636363636364,60.48863636363637,61.82954545454545,49.20454545454545,44.01136363636363,
11400.0,18.333333333333332,17.333333333333332,22.0,18.333333333333332,34.0,42.333333333333336,40.333333333333336,41.333333333333336,61.333333333333336,51.666666666666664,57.666666666666664,64.66666666666667,18.666666666666668,29.0,15.333333333333334,25.666666666666668,
15723.222222222223,13.777777777777779,10.222222222222221,7.888888888888889,13.0,9.333333333333334,26.88888888888889,30.555555555555557,21.22222222222222,51.888888888888886,38.55555555555556,29.22222222222222,51.77777777777778,11.444444444444445,20.77777777777778,6.333333333333333,12.444444444444445,
5658.62962962963,63.592592592592595,57.407407407407405,67.48148148148148,67.0,69.70370370370371,60.77777777777778,66.25925925925925,73.96296296296296,77.25925925925925,57.888888888888886,60.370370370370374,70.03703703703704,67.25925925925925,61.77777777777778,41.55555555555556,47.0,
9384.75,19.0,12.375,13.5,13.0,14.625,35.375,34.5,29.625,46.25,39.625,39.875,53.5,13.875,21.875,11.875,13.5,
343.0,65.0,60.0,86.0,81.0,86.0,79.0,83.0,75.0,75.0,79.0,81.0,93.0,76.0,70.0,37.0,41.0,
15688.09090909091,39.09090909090909,33.27272727272727,52.81818181818182,56.0,52.63636363636363,60.81818181818182,60.90909090909091,59.81818181818182,69.45454545454545,55.54545454545455,47.81818181818182,68.72727272727273,54.09090909090909,35.90909090909091,20.0,25.09090909090909,
5985.0,54.0,39.0,70.0,63.0,72.66666666666667,54.333333333333336,53.666666666666664,53.0,87.33333333333333,46.333333333333336,44.666666666666664,52.666666666666664,70.0,60.0,26.0,57.0,
8042.066666666667,20.0,16.066666666666666,16.133333333333333,15.133333333333333,21.466666666666665,43.4,43.46666666666667,33.666666666666664,69.8,43.53333333333333,38.2,59.733333333333334,15.866666666666667,20.866666666666667,16.133333333333333,14.6,
15704.935483870968,52.903225806451616,54.54838709677419,41.096774193548384,46.03225806451613,41.225806451612904,68.06451612903226,68.03225806451613,59.0,50.67741935483871,69.09677419354838,63.806451612903224,58.61290322580645,42.774193548387096,45.225806451612904,38.225806451612904,39.54838709677419,
3685.25,73.1875,71.0,65.5,66.5,69.6875,69.8125,71.0625,78.75,76.1875,63.75,67.5625,68.75,67.625,73.4375,63.125,57.75,
8226.0,59.0,53.5,28.5,23.5,33.5,35.0,34.0,41.0,85.0,55.0,48.5,54.0,76.5,77.5,73.0,59.0,
6565.714285714285,59.142857142857146,43.57142857142857,68.28571428571429,65.14285714285714,66.85714285714286,33.42857142857143,34.57142857142857,63.0,81.0,44.142857142857146,34.57142857142857,63.42857142857143,74.14285714285714,59.285714285714285,45.42857142857143,47.57142857142857,
13461.681818181818,43.81818181818182,38.59090909090909,57.27272727272727,58.95454545454545,54.95454545454545,62.45454545454545,61.72727272727273,64.31818181818181,71.63636363636364,57.31818181818182,52.09090909090909,66.18181818181819,57.40909090909091,37.0,28.363636363636363,32.81818181818182,
7311.0,69.26923076923077,71.11538461538461,25.884615384615383,29.076923076923077,29.46153846153846,79.96153846153847,78.15384615384616,66.5,57.76923076923077,78.65384615384616,79.42307692307692,66.07692307692308,49.69230769230769,65.57692307692308,63.11538461538461,59.42307692307692,
